"ROW_ID","ROW_VERSION","participant_id","dt_passive","cloud_cover_IQR","cloud_cover_mean","cloud_cover_median","cloud_cover_std","dew_point_IQR","dew_point_mean","dew_point_median","dew_point_std","humidity_IQR","humidity_mean","humidity_median","humidity_std","precip_sum","temp_IQR","temp_mean","temp_median","temp_std"
"90672","68","EN00076","2016-09-13","0.36","0.75","0.92","0.31","1.81","55.15","55.93","1.41","0.1","0.71","0.73","0.06","0.01","3.24","64.82","64.3","2.38"
"90673","68","EN00076","2016-09-14","0.35","0.16","0.02","0.22","2.92","52.3","53.03","1.85","0.19","0.64","0.67","0.11","0","13.06","65.52","65.28","6.8"
"90674","68","EN00076","2016-09-15","0","0.01","0","0.02","2.82","52.22","52.67","1.64","0.27","0.59","0.62","0.14","0","13.85","68.24","67.36","7.84"
"90675","68","EN00076","2016-09-16","0.1","0.09","0","0.15","1.87","53.69","54.03","1.37","0.25","0.59","0.63","0.12","0","13.56","69.41","68.04","7.48"
"90676","68","EN00076","2016-09-17","0.06","0.09","0.03","0.17","2.73","54.54","55.31","2.3","0.21","0.55","0.61","0.13","0","17.36","72.46","72.79","8.96"
"90677","68","EN00076","2016-09-18","0.11","0.1","0.09","0.12","5.44","50.89","50.53","3.58","0.31","0.44","0.5","0.17","0","21.28","77.56","76.14","11.07"
"90678","68","EN00076","2016-09-19","0.36","0.32","0.28","0.24","1.08","55.33","55.41","0.9","0.18","0.51","0.52","0.11","0","11.45","75.89","75.09","7.18"
"90679","68","EN00076","2016-09-20","0.29","0.24","0.15","0.24","10.54","58.93","59.04","5.04","0.07","0.52","0.5","0.11","0","9.99","78.36","76.33","5.22"
"90680","68","EN00076","2016-09-21","0.08","0.05","0.03","0.06","1.94","63.49","64.3","1.96","0.2","0.67","0.69","0.1","0","9.77","75.79","73.07","5.13"
"90681","68","EN00076","2016-09-22","0.7","0.35","0.2","0.35","11.2","54.45","58.65","6.58","0.34","0.61","0.65","0.17","0","6.48","69.73","68.18","3.82"
"90682","68","EN00077","2016-09-12","0.1","0.05","0.02","0.06","1.93","55.38","56.18","1.78","0.23","0.62","0.64","0.13","0","13.92","69.54","70.65","7.41"
"90683","68","EN00077","2016-09-13","0.19","0.53","0.47","0.23","6.59","62.52","64.62","3.51","0.16","0.7","0.72","0.1","0","12.54","73.36","72.48","6.62"
"90684","68","EN00077","2016-09-14","0.47","0.54","0.45","0.32","4.07","58.73","57.72","2.4","0.26","0.73","0.77","0.12","0.03","5.71","68.18","67.3","3.22"
"90685","68","EN00077","2016-09-15","0.16","0.17","0.11","0.17","1.75","59.48","59.91","1.38","0.18","0.72","0.74","0.1","0","9.02","69.04","69.39","5.15"
"90686","68","EN00077","2016-09-16","0.61","0.47","0.44","0.34","5","66.66","68.01","2.85","0.08","0.85","0.89","0.07","0.08","9.29","72.56","72.28","5.23"
"90687","68","EN00077","2016-09-17","0.445","0.66","0.805","0.365","1.375","67.945","67.98","0.835","0.2","0.835","0.88","0.115","0.23","7.585","73.545","71.935","4.56"
"90688","68","EN00077","2016-09-18","0.3","0.17","0","0.26","2.75","58.93","58.7","2.12","0.26","0.79","0.8","0.18","0","11.64","70.63","68.06","6.44"
"90689","68","EN00077","2016-09-19","0.38","0.18","0.03","0.24","3.71","55.83","55.6","2.79","0.4","0.57","0.57","0.19","0","18.39","74.18","75.73","9.66"
"90690","68","EN00077","2016-09-20","0.28","0.23","0.1","0.3","10.12","58.17","60.23","5.47","0.37","0.63","0.69","0.2","0","9.34","72.95","70.78","5.29"
"90691","68","EN00077","2016-09-21","0.53","0.56","0.52","0.32","1.71","64.24","64.11","1.12","0.04","0.83","0.83","0.04","0.34","2.96","69.76","69.53","1.81"
"90692","68","EN00077","2016-09-22","0.2","0.48","0.49","0.27","1.99","65.35","65.67","1.34","0.18","0.77","0.81","0.11","0","8.85","73.39","73.24","5.14"
"90693","68","EN00077","2016-09-23","0.08","0.92","1","0.14","0.79","65.62","65.84","0.74","0.04","0.87","0.88","0.04","0","2.31","69.55","69.21","1.55"
"90694","68","EN00077","2016-09-24","0.595","0.4","0.29","0.37","1.83","65.86","65.82","1.415","0.245","0.795","0.86","0.145","0","10.61","73.625","72.365","6.36"
"90695","68","EN00077","2016-09-25","0.07","0.105","0","0.205","4.135","64.8","65.645","2.76","0.265","0.745","0.83","0.16","0.005","14.955","73.89","73.895","8.745"
"90696","68","EN00077","2016-09-26","0.14","0.17","0.01","0.28","12.6","43.01","39.58","6.89","0.37","0.51","0.46","0.17","0.01","6.44","62.95","62.81","4.02"
"90697","68","EN00077","2016-09-27","0.33","0.22","0.16","0.2","5.78","39.94","41.1","4.01","0.33","0.5","0.56","0.16","0","11.42","60.22","59.77","5.9"
"90698","68","EN00077","2016-09-28","0.11","0.95","1","0.08","4.28","50.05","50.08","2.77","0.08","0.82","0.81","0.05","0.42","3.01","55.54","56.02","2.3"
"90699","68","EN00077","2016-09-29","0.05","0.97","1","0.05","1.6","58.04","58.25","1.04","0.02","0.86","0.86","0.02","0.18","1.74","62.15","62.51","1.24"
"90700","68","EN00077","2016-09-30","0","1","1","0","1.22","59.26","59.05","0.76","0.04","0.9","0.89","0.02","0.1","1.87","62.18","62.04","1.17"
"90701","68","EN00077","2016-10-01","0.17","0.91","0.96","0.11","1.84","58.2","58.22","1.24","0.03","0.92","0.92","0.02","0.52","1.89","60.39","60.34","1.24"
"90702","68","EN00077","2016-10-02","0","0.98","1","0.06","0.99","57.59","57.82","0.86","0.06","0.9","0.91","0.05","0.02","3.97","60.64","60.46","2.13"
"90703","68","EN00077","2016-10-03","0","0.99","1","0.03","0.35","57.59","57.6","0.38","0.13","0.85","0.85","0.07","0","4.53","62.31","62.09","2.4"
"90704","68","EN00080","2016-09-12","0","0.01","0","0.02","3.32","47.26","47.26","2.1","0.35","0.65","0.65","0.18","0","15.03","60.38","60.63","7.78"
"90705","68","EN00080","2016-09-13","0","0","0","0","2.22","45.74","45.67","1.2","0.29","0.59","0.64","0.16","0","15.77","61.28","61.37","8.78"
"90706","68","EN00080","2016-09-14","0","0.01","0","0.02","2.87","48.14","47.36","1.74","0.35","0.62","0.7","0.19","0","18.87","62.74","61.74","9.63"
"90707","68","EN00080","2016-09-15","0.47","0.28","0","0.42","2.85","51.97","52.1","1.76","0.16","0.78","0.83","0.11","0","9.05","59.13","57.62","6.11"
"90708","68","EN00080","2016-09-16","0.34","0.31","0.3","0.28","4.89","52.56","54.64","2.84","0.24","0.76","0.81","0.14","0","14.83","60.76","60.75","8.2"
"90709","68","EN00080","2016-09-17","0","0.99","1","0.03","2.69","56.12","55.94","1.51","0.07","0.88","0.9","0.05","0.32","2.8","59.64","59.23","2.3"
"90710","68","EN00080","2016-09-18","0.53","0.69","0.88","0.31","1.95","53.35","53.67","1.49","0.23","0.78","0.82","0.13","0","6.78","60.81","59.87","4.45"
"90711","68","EN00080","2016-09-19","0.46","0.61","0.77","0.33","3.06","51.33","51.7","1.97","0.12","0.78","0.83","0.1","0.11","4.55","58.56","57.55","3.64"
"90712","68","EN00080","2016-09-20","0.22","0.19","0.18","0.16","3.29","48.49","49.09","2.1","0.18","0.78","0.82","0.11","0","9.65","55.54","55.63","5.98"
"90713","68","EN00080","2016-09-21","0.33","0.2","0.13","0.21","3.62","48.33","48.64","2.13","0.23","0.77","0.8","0.12","0","11.82","55.76","54.96","6.48"
"90714","68","EN00080","2016-09-22","0.17","0.1","0.08","0.12","5.25","48.5","49.16","2.74","0.17","0.78","0.81","0.1","0","11.15","55.4","55.49","6.37"
"90715","68","EN00080","2016-09-23","0.65","0.68","0.91","0.37","3.43","50.45","50.14","1.81","0.03","0.81","0.82","0.02","0.01","3.4","56.07","55.84","2.35"
"90716","68","EN00080","2016-09-24","0.32","0.84","1","0.21","0.85","50.65","50.77","0.5","0.21","0.76","0.75","0.11","0","6.96","58.44","59.1","4.01"
"90717","68","EN00080","2016-09-25","0.97","0.56","0.87","0.44","0.71","52.31","52.2","0.62","0.23","0.66","0.69","0.14","0","11.12","64.85","63.85","6.42"
"90718","68","EN00080","2016-09-26","0","0.05","0","0.18","6.2","54.57","56.5","3.22","0.2","0.75","0.79","0.12","0","13.76","63.17","63.28","8.06"
"90719","68","EN00080","2016-09-27","0.95","0.52","0.67","0.42","9.38","51","49.77","4.75","0.29","0.71","0.74","0.15","0.01","3.72","60.92","60.65","3.71"
"90720","68","EN00080","2016-09-28","0.37","0.23","0.16","0.28","3.76","48.41","48","2","0.12","0.76","0.8","0.09","0","8.75","56.03","54.26","5.12"
"90721","68","EN00080","2016-09-29","0.22","0.12","0.09","0.12","1.79","45.43","44.82","2.07","0.23","0.74","0.77","0.13","0","9.67","54.17","53.77","6.01"
"90722","68","EN00080","2016-09-30","0.3","0.38","0.31","0.3","3.29","45.32","44.8","2.21","0.2","0.76","0.79","0.13","0","10.54","53.12","52.76","6.27"
"90723","68","EN00080","2016-10-01","0.11","0.895","0.935","0.105","1.125","47.8","47.78","0.97","0.12","0.805","0.855","0.085","0.085","5.97","53.86","52.76","3.54"
"90724","68","EN00080","2016-10-02","0.24","0.77","0.85","0.18","1.65","48.09","48.45","1.05","0.19","0.81","0.84","0.11","0.01","8.13","53.98","53.61","4.55"
"90725","68","EN00080","2016-10-03","0.26","0.81","0.93","0.24","1.41","47.5","47.66","0.86","0.19","0.79","0.84","0.11","0.01","5.53","54.25","53.74","3.11"
"90726","68","EN00080","2016-10-04","0.09","0.95","1","0.07","1.98","50.03","50.04","1.22","0.05","0.87","0.87","0.05","0.14","4.72","53.96","54.2","2.4"
"90727","68","EN00080","2016-10-05","0.19","0.87","0.92","0.17","1.94","49.9","50","1.43","0.1","0.81","0.85","0.08","0.03","6.77","55.86","55.18","4.07"
"90728","68","EN00080","2016-10-06","0.08","0.94","1","0.09","0.58","50.17","50.22","0.49","0.12","0.82","0.87","0.08","0.08","3.67","55.57","54.38","2.39"
"90729","68","EN00080","2016-10-07","0.33","0.82","0.97","0.22","0.78","50.43","50.67","0.97","0.15","0.82","0.88","0.1","0.27","3.89","55.98","54.68","2.82"
"90730","68","EN00080","2016-10-08","0","0.99","1","0.02","7.11","54.82","57.6","3.54","0.03","0.91","0.93","0.04","0.41","7.5","57.41","59.42","4.36"
"90731","68","EN00080","2016-10-09","0.19","0.9","0.98","0.1","1.04","49.47","49.39","1.84","0.05","0.91","0.93","0.04","0.26","2.79","52.1","51.58","2.14"
"90732","68","EN00080","2016-10-10","0.8","0.5","0.57","0.39","1.99","44.6","45.05","2.32","0.2","0.83","0.93","0.12","0.02","5.66","49.8","48.03","4.02"
"90733","68","EN00080","2016-10-11","0","0.06","0","0.13","3.13","39.6","40.14","1.65","0.21","0.71","0.76","0.15","0","11.92","49.36","47.95","7.21"
"90734","68","EN00080","2016-10-12","0.39","0.26","0.05","0.35","4.69","39.93","40.15","2.55","0.22","0.66","0.69","0.14","0","13.05","51.55","54.1","7.98"
"90735","68","EN00080","2016-10-13","0","1","1","0.01","2.025","50.9","51.28","2.18","0.015","0.905","0.925","0.045","1.275","1.375","53.68","53.54","1.35"
"90736","68","EN00080","2016-10-14","0.13","0.92","0.97","0.1","1.88","49.53","48.98","1.35","0.03","0.88","0.89","0.03","1","1.7","53.02","52.76","1.25"
"90737","68","EN00080","2016-10-15","0.06","0.96","1","0.06","1.55","48.67","48.3","1.04","0.04","0.89","0.92","0.06","0.67","2.86","51.88","50.44","2.95"
"90738","68","EN00080","2016-10-16","0.16","0.92","1","0.11","1.96","49.01","49.18","1.23","0.05","0.87","0.88","0.05","0.39","2.55","52.7","51.99","2.34"
"90739","68","EN00080","2016-10-17","0.17","0.89","0.95","0.14","2.28","49.28","48.72","1.6","0.06","0.88","0.89","0.05","0.13","4.26","52.76","51.97","2.72"
"90740","68","EN00080","2016-10-18","0.3","0.76","0.79","0.25","1.97","48.18","47.95","1.16","0.09","0.88","0.89","0.06","0.16","4.62","51.63","50.8","2.78"
"90741","68","EN00080","2016-10-19","0.595","0.645","0.595","0.275","4.03","47.095","48.095","2.22","0.07","0.865","0.895","0.06","0.07","5.9","51.065","51.125","3.625"
"90742","68","EN00080","2016-10-20","0.185","0.445","0.515","0.19","5.625","51.21","50.74","3.19","0.115","0.78","0.8","0.095","0.495","8.525","59.09","58.525","5.545"
"90743","68","EN00080","2016-10-21","0","0","0","0.02","3.8","52.25","53.52","2.07","0.23","0.65","0.7","0.13","0","13.97","64.95","63.76","7.88"
"90744","68","EN00080","2016-10-22","0.03","0.04","0.02","0.09","2.61","51.7","51.82","1.85","0.19","0.7","0.72","0.12","0","8.52","62.02","60.17","5.48"
"90745","68","EN00080","2016-10-23","0.14","0.3","0.3","0.17","2.77","48.89","49.07","1.54","0.14","0.75","0.77","0.08","0","7.47","55.54","54.55","4.71"
"90746","68","EN00080","2016-10-24","0.41","0.71","0.84","0.32","1.68","48.32","48.28","0.9","0.09","0.82","0.82","0.06","0.1","2.79","53.79","52.79","2.27"
"90747","68","EN00080","2016-10-25","0.18","0.71","0.78","0.14","1.38","46.36","46.83","0.91","0.12","0.74","0.76","0.1","0.01","6.56","54.81","54.39","4.2"
"90748","68","EN00080","2016-10-26","0","0.88","1","0.27","6.05","50.56","51.2","3.14","0.1","0.91","0.94","0.05","1.03","4.08","53.13","52.78","1.92"
"90749","68","EN00080","2016-10-27","0.17","0.84","0.91","0.15","1.84","49.67","49.73","1.25","0.05","0.88","0.89","0.03","0.13","2.56","53.06","53.04","1.73"
"90750","68","EN00080","2016-10-28","0.49","0.58","0.7","0.36","1.47","47.95","48.57","1.89","0.24","0.79","0.8","0.12","0.01","7.44","54.74","54.49","4.77"
"90751","68","EN00080","2016-10-29","0.81","0.56","0.77","0.41","4.79","47.05","47.15","2.75","0.12","0.83","0.84","0.07","0.11","2.12","52.21","51.86","2.59"
"90752","68","EN00080","2016-10-30","0.515","0.71","0.735","0.295","5.27","45.1","46.405","2.65","0.02","0.905","0.91","0.025","0.165","5.085","47.775","49.61","2.835"
"90753","68","EN00080","2016-10-31","0.06","0.93","1","0.12","0.92","48.66","48.58","0.69","0.07","0.9","0.93","0.06","0.49","2.97","51.49","50.51","2.23"
"90754","68","EN00080","2016-11-01","0.05","0.97","1","0.05","1.64","48.91","48.6","1.22","0.08","0.92","0.94","0.04","0.35","3.89","51.33","51.69","2.15"
"90755","68","EN00080","2016-11-02","0","0.97","1","0.06","3.3","49.53","50.19","1.86","0.04","0.9","0.91","0.03","0.28","2.44","52.27","52.06","1.36"
"90756","68","EN00080","2016-11-03","0.24","0.24","0.15","0.28","3.16","49.19","48.94","2","0.12","0.87","0.9","0.09","0.08","7.21","53.17","51.76","4.61"
"90757","68","EN00080","2016-11-04","0.435","0.41","0.375","0.26","7.825","47.045","49.18","3.935","0.14","0.835","0.85","0.09","0","11.515","52.15","56","6.8"
"90758","68","EN00080","2016-11-05","0.08","0.94","1","0.1","3.3","51.63","51.69","1.66","0.06","0.91","0.95","0.06","0.88","1.74","54.24","54.56","1.29"
"90759","68","EN00080","2016-11-06","0.44","0.73","0.76","0.23","1.16","48.01","47.76","0.95","0.15","0.85","0.86","0.1","0.11","5.41","52.73","52.21","3.51"
"90760","68","EN00080","2016-11-07","0.59","0.62","0.87","0.35","3.21","49.93","50.08","1.73","0.1","0.84","0.85","0.06","0.04","5.97","54.72","54.35","3.85"
"90761","68","EN00080","2016-11-08","0.12","0.14","0.11","0.12","4.22","50.5","51.39","2.38","0.14","0.77","0.83","0.1","0","9.32","57.87","56.14","6.18"
"90762","68","EN00080","2016-11-09","0.82","0.56","0.64","0.39","3.53","52.86","52.3","2.49","0.1","0.89","0.91","0.05","0.13","2.93","56.1","54.99","2.94"
"90763","68","EN00080","2016-11-10","0.51","0.44","0.35","0.3","3.84","50.03","50.15","2.76","0.08","0.88","0.92","0.07","0","7.33","53.54","53.4","4.78"
"90764","68","EN00080","2016-11-11","0.225","0.365","0.265","0.27","3.425","51.97","52.975","1.86","0.045","0.875","0.89","0.04","0","4.505","55.54","56.215","2.965"
"90765","68","EN00080","2016-11-12","0.25","0.82","0.84","0.16","5.24","50.25","52.02","2.64","0.08","0.85","0.86","0.06","0.1","1.46","54.82","55.53","2.06"
"90766","68","EN00080","2016-11-13","0.17","0.86","0.94","0.19","4.22","46.73","48.16","2.09","0.03","0.9","0.9","0.02","0.2","3.95","49.55","50.66","1.98"
"90767","68","EN00080","2016-11-14","0.39","0.72","0.71","0.29","2.56","48.5","49.1","1.52","0.06","0.89","0.92","0.06","0.27","1.72","51.58","51.68","1.94"
"90768","68","EN00080","2016-11-15","0.12","0.92","1","0.11","2.93","45.63","46.72","2.08","0.05","0.91","0.92","0.05","0.91","2.64","48.18","48.33","2.4"
"90769","68","EN00080","2016-11-16","0.11","0.91","0.95","0.08","1.48","41.76","41.86","0.95","0.04","0.89","0.91","0.03","0.05","2.75","44.91","44.23","1.9"
"90770","68","EN00080","2016-11-17","0.6","0.61","0.77","0.35","1.2","40.9","41.13","1.5","0.08","0.86","0.9","0.07","0","3.46","44.87","43.48","3.13"
"90771","68","EN00080","2016-11-18","0.63","0.4","0.41","0.35","3.26","34.35","35.05","1.83","0.32","0.66","0.6","0.16","0","9.39","45.95","49.44","5.3"
"90772","68","EN00080","2016-11-19","0.16","0.89","0.95","0.13","3.415","40.655","41.585","3.045","0.05","0.7","0.705","0.06","0.035","3.495","50.25","51.415","2.375"
"90773","68","EN00080","2016-11-20","0.14","0.9","0.97","0.17","2.62","44.84","44.47","1.71","0.14","0.81","0.83","0.07","0.08","2.24","50.7","51.53","1.88"
"90774","68","EN00080","2016-11-21","0.125","0.82","0.85","0.165","1.825","44.615","45.325","1.525","0.055","0.88","0.885","0.04","0.045","1.625","48.13","47.805","2.055"
"90775","68","EN00080","2016-11-22","0.13","0.93","1","0.13","3.76","41.53","40.81","2.06","0.11","0.82","0.82","0.08","0.36","2.56","46.82","46.5","2.09"
"90776","68","EN00080","2016-11-23","0.14","0.9","0.95","0.1","0.8","41.61","41.71","0.81","0.05","0.89","0.9","0.03","0.21","2.01","44.62","44.88","1.37"
"90777","68","EN00080","2016-11-24","0.02","0.98","1","0.05","0.99","42.69","43.03","1.3","0.07","0.86","0.89","0.07","0.64","0.92","46.8","46.47","1.22"
"90778","68","EN00080","2016-11-25","0.27","0.83","0.85","0.16","2.13","42.04","42.9","1.36","0.05","0.86","0.88","0.05","0.11","3.06","46.02","45.99","2.55"
"90779","68","EN00080","2016-11-26","0.03","0.98","1","0.04","2.39","44.79","45.42","1.98","0.01","0.92","0.92","0.01","0.31","2.55","46.96","47.45","2.24"
"90780","68","EN00080","2016-11-27","0.03","0.96","1","0.07","1.38","41.72","41.57","0.83","0.03","0.93","0.93","0.01","0.32","1.92","43.5","43.78","1.14"
"90781","68","EN00080","2016-11-28","0.26","0.66","0.8","0.31","3.59","41.64","42.05","2.05","0.05","0.9","0.91","0.04","0.01","4.92","44.52","44.53","3.09"
"90782","68","EN00080","2016-11-29","0.26","0.85","0.93","0.17","1.41","41.55","41.7","1.43","0.08","0.89","0.9","0.06","0.01","3.27","44.81","43.84","2.47"
"90783","68","EN00080","2016-11-30","0.21","0.82","0.87","0.14","1.56","41.51","41.96","1.28","0.05","0.87","0.88","0.04","0.17","3.14","45.19","44.82","2.12"
"90784","68","EN00080","2016-12-01","0.19","0.89","0.95","0.13","3","39.33","39.78","1.43","0.03","0.87","0.88","0.03","0.01","2.76","42.82","43.29","1.62"
"90785","68","EN00080","2016-12-02","0","1","1","0.01","1.96","42.94","43.26","1.1","0.03","0.91","0.92","0.02","0.17","1.57","45.41","45.94","1.12"
"90786","68","EN00080","2016-12-03","0.23","0.87","0.88","0.12","0.81","42","42.12","0.63","0.04","0.88","0.9","0.03","0.12","1.23","45.25","45.13","1"
"90787","68","EN00080","2016-12-04","0.57","0.58","0.685","0.325","4.38","36.39","36.31","3.01","0.05","0.86","0.865","0.045","0.22","4.32","40.34","41.05","2.72"
"90788","68","EN00080","2016-12-05","0.17","0.9","0.97","0.16","2.5","33.99","33.85","1.25","0.06","0.92","0.93","0.03","0.1","0.93","36.12","36.1","1.01"
"90789","68","EN00080","2016-12-06","0.56","0.6","0.75","0.29","6.44","29.19","30.61","3.42","0.26","0.79","0.82","0.13","0.01","2.09","35.32","34.91","1.68"
"90790","68","EN00080","2016-12-07","0.05","0.12","0.03","0.23","2.2","22.56","23.15","2.53","0.15","0.7","0.74","0.09","0","2.33","31.44","30.85","2.53"
"90791","68","EN00080","2016-12-08","0.88","0.42","0.32","0.41","2.02","17.24","16.13","4.67","0.13","0.55","0.53","0.15","0","4.28","32.33","31.58","2.3"
"90792","68","EN00082","2016-09-11","0.25","0.78","0.75","0.23","3.61","35.79","35.61","2.88","0.16","0.67","0.71","0.1","0","1.79","46.56","46.97","2.94"
"90793","68","EN00082","2016-09-12","0.56","0.5","0.44","0.3","2.98","37.73","39.22","2.77","0.3","0.66","0.73","0.16","0","16.1","49.61","49.23","9.18"
"90794","68","EN00082","2016-09-13","0.31","0.62","0.75","0.2","5.36","42.63","43","2.72","0.32","0.57","0.5","0.17","0","22.09","59.33","61.82","11.08"
"90795","68","EN00082","2016-09-14","0.25","0.38","0.44","0.22","2.11","44.52","44.59","1.45","0.25","0.56","0.57","0.14","0","14.42","61.3","60.02","7.78"
"90796","68","EN00082","2016-09-15","0.56","0.51","0.44","0.24","3.79","45.86","46.41","3","0.27","0.64","0.66","0.15","0","19.8","59.28","59.74","9.49"
"90797","68","EN00082","2016-09-16","0","0.68","0.75","0.19","2.14","46.61","46.4","1.25","0.22","0.59","0.62","0.12","0","8.99","61.6","59.38","5.65"
